1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
62,6,171,"[6, 6, 6, 6, 7, 0, 7, 8, 2, 4]",42,10,0.21636738634289898,1,0.005,-1
63,6,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.16110888918694014,1,0.005,-1
64,6,133,"[3, 1, 0, 4, 3, 2, 2, 1, 1, 3]",10,10,0.25817910579516207,1,0.005,-1
65,6,162,"[4, 3, 8, 5, 2, 6, 5, 4, 2, 4]",27,16,0.14353917520214984,1,0.005,-1
66,6,161,"[5, 7, 3, 4, 4, 6, 8, 3, 5, 7]",34,18,0.11519274851708514,1,0.005,-1
67,6,87,"[3, 2, 4, 1, 7, 4, 6, 2, 4, 5]",28,10,0.1868981882514772,1,0.005,-1
68,6,63,"[5, 1, 1, 3, 0, 4, 5, 4, 2, 1]",13,13,0.2806977156870441,1,0.005,-1
69,6,185,"[4, 2, 3, 2, 2, 5, 1, 6, 3, 3]",19,12,0.16383805752073102,1,0.005,-1
70,6,134,"[3, 4, 4, 1, 3, 4, 3, 6, 6, 3]",22,15,0.1426297052841816,1,0.005,-1
71,6,22,"[2, 2, 2, 2, 7, 7, 8, 7, 7, 8]",35,17,0.205717347955567,1,0.005,-1
72,6,43,"[5, 8, 9, 6, 3, 2, 8, 3, 6, 6]",44,12,0.1468586528265613,1,0.005,-1
73,6,164,"[5, 9, 4, 7, 9, 8, 6, 9, 8, 5]",55,15,0.0907290952043268,1,0.005,-1
74,6,170,"[3, 8, 6, 5, 4, 4, 7, 4, 6, 5]",41,11,0.09287309496897882,1,0.005,-1
75,6,56,"[7, 12, 4, 1, 6, 3, 7, 11, 8, 9]",52,16,0.18388209798950336,1,0.005,-1
76,6,66,"[1, 5, 6, 6, 6, 10, 6, 6, 5, 8]",44,15,0.152038809623187,1,0.005,-1
77,6,109,"[2, 2, 3, 7, 3, 4, 1, 4, 4, 3]",17,16,0.16502208821896688,1,0.005,-1
78,6,113,"[5, 1, 7, 7, 3, 8, 4, 9, 2, 7]",38,15,0.19470423979881504,1,0.005,-1
79,6,165,"[4, 3, 6, 2, 3, 5, 2, 3, 2, 3]",16,17,0.13231464384608857,1,0.005,-1
80,6,107,"[3, 9, 0, 1, 5, 5, 3, 2, 4, 9]",27,14,0.27565224969442037,1,0.005,-1
81,6,27,"[8, 7, 8, 4, 3, 2, 4, 10, 7, 2]",38,17,0.17439736058455835,1,0.005,-1
82,6,158,"[4, 2, 3, 4, 3, 2, 2, 1, 5, 3]",13,16,0.1541763388712679,1,0.005,-1
83,6,28,"[3, 4, 5, 2, 3, 4, 1, 5, 4, 2]",20,13,0.14288409997896745,1,0.005,-1
84,6,62,"[5, 6, 8, 2, 5, 7, 6, 4, 8, 6]",45,12,0.12364230262982896,1,0.005,-1
85,6,104,"[3, 7, 2, 2, 7, 3, 9, 7, 0, 7]",30,17,0.25452326408554216,1,0.005,-1
86,6,155,"[7, 4, 5, 2, 7, 7, 10, 5, 6, 5]",47,11,0.1414499632009024,1,0.005,-1
87,6,36,"[2, 4, 8, 4, 3, 2, 0, 4, 6, 1]",17,17,0.26300737522024914,1,0.005,-1
88,6,75,"[8, 9, 2, 4, 5, 7, 3, 9, 8, 6]",51,10,0.14439672931231573,1,0.005,-1
89,6,84,"[1, 3, 4, 3, 6, 0, 9, 5, 5, 4]",28,12,0.2554017614033648,1,0.005,-1
90,6,47,"[5, 2, 4, 5, 6, 7, 8, 9, 2, 4]",38,14,0.16362264313525376,1,0.005,-1
91,6,68,"[2, 5, 4, 6, 2, 1, 1, 5, 2, 4]",17,15,0.18592929575336967,1,0.005,-1
92,6,51,"[6, 6, 1, 7, 5, 4, 3, 8, 4, 4]",37,11,0.15260300418948533,1,0.005,-1
93,6,76,"[1, 4, 3, 1, 3, 2, 5, 2, 4, 3]",12,16,0.16693725294671732,1,0.005,-1
94,6,65,"[3, 9, 3, 5, 6, 7, 8, 6, 5, 7]",46,13,0.11112076510308502,1,0.005,-1
95,6,7,"[3, 1, 6, 5, 5, 4, 5, 4, 3, 3]",22,17,0.1513769856875877,1,0.005,-1
96,6,176,"[8, 8, 4, 6, 4, 2, 5, 5, 4, 3]",39,10,0.1279269658932397,1,0.005,-1
97,6,0,"[863, 1010, 893, 903, 840, 860, 864, 957, 852, 902]",46,16,0.0,1,0.005,-1
98,6,149,"[5, 3, 3, 5, 8, 6, 2, 4, 6, 6]",31,17,0.14148567214351943,1,0.005,-1
99,6,145,"[2, 2, 4, 6, 8, 6, 1, 3, 3, 8]",33,10,0.21065149482340226,1,0.005,-1
100,6,98,"[4, 11, 9, 7, 5, 7, 3, 4, 8, 7]",54,11,0.12486814065194873,1,0.005,-1
101,6,156,"[6, 5, 3, 1, 3, 2, 5, 6, 0, 2]",19,14,0.25249695046814497,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,7,165,"[4, 3, 6, 2, 3, 5, 2, 3, 2, 3]",16,17,0.13231464384608857,1,0.005,-1
3,7,30,"[1, 3, 1, 6, 5, 2, 0, 2, 2, 2]",12,12,0.2727744365722356,1,0.005,-1
4,7,29,"[10, 9, 5, 4, 2, 3, 6, 3, 2, 8]",41,11,0.1835971481882048,1,0.005,-1
5,7,122,"[6, 6, 5, 4, 7, 7, 4, 7, 6, 2]",40,14,0.11536164259908521,1,0.005,-1
6,7,101,"[3, 4, 4, 2, 1, 3, 2, 0, 5, 3]",10,17,0.23832975160824044,1,0.005,-1
7,7,76,"[1, 4, 3, 1, 3, 2, 5, 2, 4, 3]",12,16,0.16693725294671732,1,0.005,-1
8,7,69,"[5, 3, 7, 4, 4, 5, 6, 5, 2, 12]",40,13,0.16323526397736096,1,0.005,-1
9,7,53,"[5, 3, 8, 6, 6, 3, 1, 7, 6, 2]",37,10,0.18428172304200124,1,0.005,-1
10,7,35,"[5, 4, 5, 7, 6, 4, 4, 10, 6, 3]",38,16,0.11732408723125441,1,0.005,-1
11,7,2,"[7, 5, 3, 7, 2, 4, 0, 14, 4, 3]",33,16,0.2636400886029803,1,0.005,-1
12,7,68,"[2, 5, 4, 6, 2, 1, 1, 5, 2, 4]",17,15,0.18592929575336967,1,0.005,-1
13,7,180,"[2, 1, 1, 3, 5, 3, 4, 1, 3, 4]",14,13,0.2010870824822697,1,0.005,-1
14,7,116,"[0, 8, 4, 2, 3, 6, 1, 2, 4, 3]",21,12,0.2618485904509233,1,0.005,-1
15,7,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.16110888918694014,1,0.005,-1
16,7,54,"[5, 6, 9, 3, 2, 14, 4, 6, 7, 3]",46,13,0.1902901683910935,1,0.005,-1
17,7,56,"[7, 12, 4, 1, 6, 3, 7, 11, 8, 9]",52,16,0.18388209798950336,1,0.005,-1
18,7,87,"[3, 2, 4, 1, 7, 4, 6, 2, 4, 5]",28,10,0.1868981882514772,1,0.005,-1
19,7,120,"[10, 9, 5, 5, 3, 3, 3, 9, 3, 5]",41,14,0.15379432884756347,1,0.005,-1
20,7,92,"[4, 7, 6, 7, 4, 4, 5, 9, 2, 2]",40,10,0.14534888239665597,1,0.005,-1
21,7,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.28212579465851345,1,0.005,-1
22,7,16,"[3, 7, 2, 3, 4, 2, 4, 7, 4, 2]",25,13,0.1476080212120129,1,0.005,-1
23,7,152,"[5, 5, 1, 5, 3, 4, 4, 4, 1, 7]",23,16,0.17519994097310804,1,0.005,-1
24,7,49,"[4, 4, 4, 4, 4, 9, 4, 11, 5, 4]",36,17,0.14038292673528008,1,0.005,-1
25,7,66,"[1, 5, 6, 6, 6, 10, 6, 6, 5, 8]",44,15,0.152038809623187,1,0.005,-1
26,7,63,"[5, 1, 1, 3, 0, 4, 5, 4, 2, 1]",13,13,0.2806977156870441,1,0.005,-1
27,7,108,"[5, 3, 7, 6, 1, 5, 4, 6, 2, 4]",32,11,0.16043609124523237,1,0.005,-1
28,7,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.18593009965279497,1,0.005,-1
29,7,158,"[4, 2, 3, 4, 3, 2, 2, 1, 5, 3]",13,16,0.1541763388712679,1,0.005,-1
30,7,71,"[6, 10, 7, 2, 4, 1, 3, 3, 6, 6]",35,13,0.19073830988220192,1,0.005,-1
31,7,146,"[4, 5, 3, 4, 3, 1, 4, 2, 6, 3]",24,11,0.1467264556812793,1,0.005,-1
32,7,12,"[6, 6, 3, 5, 3, 11, 5, 2, 4, 7]",36,16,0.16336925921146603,1,0.005,-1
33,7,33,"[5, 12, 5, 8, 2, 3, 5, 10, 9, 4]",48,15,0.16269259732443858,1,0.005,-1
34,7,36,"[2, 4, 8, 4, 3, 2, 0, 4, 6, 1]",17,17,0.26300737522024914,1,0.005,-1
35,7,195,"[5, 4, 3, 6, 3, 5, 2, 4, 2, 7]",30,11,0.1343116813440738,1,0.005,-1
36,7,52,"[3, 7, 9, 8, 1, 5, 4, 8, 4, 5]",38,16,0.1629613707512199,1,0.005,-1
37,7,110,"[9, 8, 5, 8, 1, 4, 2, 3, 3, 8]",39,12,0.19880884076463384,1,0.005,-1
38,7,65,"[3, 9, 3, 5, 6, 7, 8, 6, 5, 7]",46,13,0.11112076510308502,1,0.005,-1
39,7,123,"[6, 7, 6, 3, 2, 5, 5, 4, 5, 3]",36,10,0.11603689246241553,1,0.005,-1
40,7,140,"[5, 4, 5, 6, 4, 7, 2, 9, 6, 3]",37,14,0.13416487048870754,1,0.005,-1
41,7,100,"[1, 3, 2, 4, 0, 2, 4, 2, 1, 4]",13,10,0.24338266493020233,1,0.005,-1
42,7,72,"[1, 5, 7, 1, 4, 2, 1, 7, 4, 1]",21,12,0.2499379617889862,1,0.005,-1
43,7,124,"[3, 1, 3, 4, 0, 3, 1, 2, 4, 4]",10,15,0.24756993304284405,1,0.005,-1
44,7,75,"[8, 9, 2, 4, 5, 7, 3, 9, 8, 6]",51,10,0.14439672931231573,1,0.005,-1
45,7,117,"[7, 4, 5, 7, 3, 3, 5, 6, 5, 6]",35,16,0.09750690729729748,1,0.005,-1
46,7,4,"[2, 8, 3, 3, 5, 3, 8, 4, 4, 8]",36,12,0.15593829565338077,1,0.005,-1
47,7,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.10349364637974678,1,0.005,-1
48,7,126,"[2, 2, 4, 2, 0, 3, 6, 2, 4, 2]",13,14,0.23904090611186252,1,0.005,-1
49,7,135,"[4, 11, 7, 5, 7, 4, 15, 6, 4, 6]",54,15,0.15182766044401216,1,0.005,-1
50,7,189,"[4, 3, 0, 3, 0, 3, 8, 2, 6, 2]",17,14,0.31770723076189816,1,0.005,-1
51,7,90,"[5, 2, 3, 8, 3, 1, 5, 4, 3, 3]",23,14,0.17628777627611739,1,0.005,-1
52,7,106,"[2, 3, 5, 3, 2, 9, 6, 4, 4, 2]",25,15,0.17724746964167,1,0.005,-1
53,7,84,"[1, 3, 4, 3, 6, 0, 9, 5, 5, 4]",28,12,0.2554017614033648,1,0.005,-1
54,7,42,"[5, 5, 5, 3, 5, 3, 1, 6, 6, 5]",34,10,0.13804087167840084,1,0.005,-1
55,7,98,"[4, 11, 9, 7, 5, 7, 3, 4, 8, 7]",54,11,0.12486814065194873,1,0.005,-1
56,7,121,"[5, 7, 5, 4, 6, 7, 6, 3, 6, 8]",39,18,0.09662496660417572,1,0.005,-1
57,7,163,"[1, 7, 3, 4, 4, 2, 8, 3, 5, 7]",33,11,0.18171932037827115,1,0.005,-1
58,7,198,"[6, 5, 5, 5, 4, 7, 2, 2, 3, 2]",28,13,0.15472622782300288,1,0.005,-1
59,7,141,"[4, 2, 5, 6, 7, 5, 5, 3, 6, 7]",36,14,0.1335454123312898,1,0.005,-1
60,7,46,"[3, 4, 3, 6, 8, 5, 3, 4, 5, 3]",29,15,0.12525798636183494,1,0.005,-1
61,7,95,"[5, 4, 6, 2, 6, 3, 4, 5, 3, 4]",26,16,0.11090538629824065,1,0.005,-1
62,7,190,"[5, 4, 10, 8, 3, 4, 5, 6, 2, 6]",37,16,0.14472979248552842,1,0.005,-1
63,7,45,"[6, 2, 3, 8, 4, 5, 4, 3, 1, 2]",25,13,0.19169810243301816,1,0.005,-1
64,7,156,"[6, 5, 3, 1, 3, 2, 5, 6, 0, 2]",19,14,0.25249695046814497,1,0.005,-1
65,7,177,"[0, 7, 6, 7, 6, 6, 5, 9, 4, 1]",37,14,0.23810791627978606,1,0.005,-1
66,7,160,"[1, 2, 4, 8, 4, 2, 1, 2, 4, 5]",23,10,0.21728356845230526,1,0.005,-1
67,7,196,"[9, 7, 3, 2, 5, 5, 2, 2, 9, 5]",35,14,0.19355024431532192,1,0.005,-1
68,7,168,"[4, 0, 2, 3, 4, 2, 2, 4, 2, 2]",11,14,0.2297003016500706,1,0.005,-1
69,7,64,"[2, 1, 3, 0, 2, 1, 2, 2, 5, 5]",12,11,0.27036301877613467,1,0.005,-1
70,7,183,"[2, 5, 2, 2, 2, 2, 7, 3, 2, 1]",12,16,0.18795225887939024,1,0.005,-1
71,7,83,"[3, 9, 8, 4, 3, 3, 6, 9, 2, 7]",42,12,0.158411110822159,1,0.005,-1
72,7,51,"[6, 6, 1, 7, 5, 4, 3, 8, 4, 4]",37,11,0.15260300418948533,1,0.005,-1
73,7,142,"[2, 2, 2, 1, 4, 3, 1, 3, 3, 1]",12,10,0.16679145740623366,1,0.005,-1
74,7,24,"[2, 5, 1, 2, 5, 0, 0, 3, 4, 3]",13,12,0.30837153672407,1,0.005,-1
75,7,47,"[5, 2, 4, 5, 6, 7, 8, 9, 2, 4]",38,14,0.16362264313525376,1,0.005,-1
76,7,147,"[5, 9, 1, 5, 3, 3, 6, 6, 6, 10]",36,18,0.17374369975282491,1,0.005,-1
77,7,50,"[7, 5, 4, 5, 3, 2, 1, 1, 1, 3]",16,16,0.2183960442502337,1,0.005,-1
78,7,143,"[3, 6, 3, 5, 5, 5, 6, 1, 2, 6]",28,14,0.16475840798628366,1,0.005,-1
79,7,170,"[3, 8, 6, 5, 4, 4, 7, 4, 6, 5]",41,11,0.09287309496897882,1,0.005,-1
80,7,128,"[6, 5, 6, 6, 3, 7, 7, 6, 2, 5]",37,16,0.11314302164591519,1,0.005,-1
81,7,40,"[6, 4, 3, 8, 6, 7, 4, 4, 7, 6]",40,15,0.11346045175284511,1,0.005,-1
82,7,97,"[9, 7, 4, 7, 3, 3, 4, 5, 2, 3]",36,11,0.14958125971559288,1,0.005,-1
83,7,136,"[5, 5, 9, 2, 6, 7, 6, 3, 4, 4]",38,13,0.142658380866601,1,0.005,-1
84,7,148,"[1, 1, 5, 4, 1, 3, 3, 3, 4, 4]",13,16,0.18884546447726372,1,0.005,-1
85,7,109,"[2, 2, 3, 7, 3, 4, 1, 4, 4, 3]",17,16,0.16502208821896688,1,0.005,-1
86,7,43,"[5, 8, 9, 6, 3, 2, 8, 3, 6, 6]",44,12,0.1468586528265613,1,0.005,-1
87,7,175,"[6, 8, 4, 11, 3, 8, 5, 5, 12, 4]",53,13,0.15172714833687484,1,0.005,-1
88,7,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.22098532161332565,1,0.005,-1
89,7,5,"[5, 2, 3, 4, 3, 4, 6, 3, 4, 2]",25,11,0.13004689551619228,1,0.005,-1
90,7,164,"[5, 9, 4, 7, 9, 8, 6, 9, 8, 5]",55,15,0.0907290952043268,1,0.005,-1
91,7,114,"[4, 5, 7, 5, 5, 3, 4, 4, 4, 8]",32,17,0.09777121526860558,1,0.005,-1
92,7,174,"[7, 4, 7, 9, 4, 7, 4, 5, 1, 5]",35,18,0.16001890269431837,1,0.005,-1
93,7,171,"[6, 6, 6, 6, 7, 0, 7, 8, 2, 4]",42,10,0.21636738634289898,1,0.005,-1
94,7,159,"[4, 3, 2, 2, 2, 6, 4, 2, 1, 4]",18,12,0.16826137553300202,1,0.005,-1
95,7,166,"[6, 6, 11, 4, 9, 3, 2, 7, 4, 7]",44,15,0.15832689403628347,1,0.005,-1
96,7,187,"[8, 7, 9, 4, 5, 8, 9, 4, 6, 8]",53,15,0.10534194613860656,1,0.005,-1
97,7,34,"[1, 2, 6, 6, 2, 6, 1, 3, 3, 1]",15,16,0.23296621001796072,1,0.005,-1
98,7,89,"[4, 4, 6, 9, 6, 4, 6, 5, 7, 4]",43,12,0.10389837287388118,1,0.005,-1
99,7,153,"[5, 3, 5, 6, 5, 4, 6, 4, 2, 5]",33,12,0.10825871602541472,1,0.005,-1
100,7,172,"[6, 4, 3, 3, 7, 4, 4, 4, 5, 6]",28,18,0.10629465035035189,1,0.005,-1
101,7,129,"[3, 6, 6, 8, 9, 8, 2, 3, 2, 2]",36,13,0.1982261304296476,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,8,160,"[1, 2, 4, 8, 4, 2, 1, 2, 4, 5]",23,10,0.21728356845230526,1,0.005,-1
3,8,198,"[6, 5, 5, 5, 4, 7, 2, 2, 3, 2]",28,13,0.15472622782300288,1,0.005,-1
4,8,90,"[5, 2, 3, 8, 3, 1, 5, 4, 3, 3]",23,14,0.17628777627611739,1,0.005,-1
5,8,78,"[7, 3, 4, 6, 3, 4, 4, 8, 5, 5]",33,16,0.11174747042369111,1,0.005,-1
6,8,146,"[4, 5, 3, 4, 3, 1, 4, 2, 6, 3]",24,11,0.1467264556812793,1,0.005,-1
7,8,60,"[10, 6, 5, 8, 9, 6, 5, 3, 5, 3]",44,16,0.1407328030138579,1,0.005,-1
8,8,131,"[5, 5, 1, 2, 3, 3, 6, 6, 6, 10]",32,15,0.19008132300722935,1,0.005,-1
9,8,192,"[2, 8, 7, 9, 2, 5, 4, 6, 13, 3]",44,15,0.19273366415603901,1,0.005,-1
10,8,194,"[2, 3, 2, 4, 8, 5, 6, 5, 3, 3]",23,18,0.1583521875673522,1,0.005,-1
11,8,150,"[5, 4, 3, 5, 4, 5, 4, 3, 6, 4]",26,17,0.08486683062175399,1,0.005,-1
12,8,159,"[4, 3, 2, 2, 2, 6, 4, 2, 1, 4]",18,12,0.16826137553300202,1,0.005,-1
13,8,148,"[1, 1, 5, 4, 1, 3, 3, 3, 4, 4]",13,16,0.18884546447726372,1,0.005,-1
14,8,185,"[4, 2, 3, 2, 2, 5, 1, 6, 3, 3]",19,12,0.16383805752073102,1,0.005,-1
15,8,149,"[5, 3, 3, 5, 8, 6, 2, 4, 6, 6]",31,17,0.14148567214351943,1,0.005,-1
16,8,38,"[10, 8, 4, 6, 3, 7, 7, 5, 6, 5]",51,10,0.11064732743267305,1,0.005,-1
17,8,1,"[4, 2, 3, 1, 3, 4, 1, 5, 1, 4]",15,13,0.18962342192026432,1,0.005,-1
18,8,42,"[5, 5, 5, 3, 5, 3, 1, 6, 6, 5]",34,10,0.13804087167840084,1,0.005,-1
19,8,49,"[4, 4, 4, 4, 4, 9, 4, 11, 5, 4]",36,17,0.14038292673528008,1,0.005,-1
20,8,110,"[9, 8, 5, 8, 1, 4, 2, 3, 3, 8]",39,12,0.19880884076463384,1,0.005,-1
21,8,46,"[3, 4, 3, 6, 8, 5, 3, 4, 5, 3]",29,15,0.12525798636183494,1,0.005,-1
22,8,122,"[6, 6, 5, 4, 7, 7, 4, 7, 6, 2]",40,14,0.11536164259908521,1,0.005,-1
23,8,175,"[6, 8, 4, 11, 3, 8, 5, 5, 12, 4]",53,13,0.15172714833687484,1,0.005,-1
24,8,33,"[5, 12, 5, 8, 2, 3, 5, 10, 9, 4]",48,15,0.16269259732443858,1,0.005,-1
25,8,76,"[1, 4, 3, 1, 3, 2, 5, 2, 4, 3]",12,16,0.16693725294671732,1,0.005,-1
26,8,178,"[4, 11, 5, 7, 3, 4, 4, 6, 3, 11]",44,14,0.14941542318078999,1,0.005,-1
27,8,199,"[6, 5, 4, 7, 11, 6, 6, 2, 3, 2]",42,10,0.18209035984390343,1,0.005,-1
28,8,7,"[3, 1, 6, 5, 5, 4, 5, 4, 3, 3]",22,17,0.1513769856875877,1,0.005,-1
29,8,96,"[0, 5, 4, 5, 4, 4, 1, 3, 3, 6]",22,13,0.22883310642653037,1,0.005,-1
30,8,152,"[5, 5, 1, 5, 3, 4, 4, 4, 1, 7]",23,16,0.17519994097310804,1,0.005,-1
31,8,184,"[4, 5, 2, 7, 6, 2, 1, 4, 5, 4]",28,12,0.1694153968051406,1,0.005,-1
32,8,69,"[5, 3, 7, 4, 4, 5, 6, 5, 2, 12]",40,13,0.16323526397736096,1,0.005,-1
33,8,143,"[3, 6, 3, 5, 5, 5, 6, 1, 2, 6]",28,14,0.16475840798628366,1,0.005,-1
34,8,4,"[2, 8, 3, 3, 5, 3, 8, 4, 4, 8]",36,12,0.15593829565338077,1,0.005,-1
35,8,12,"[6, 6, 3, 5, 3, 11, 5, 2, 4, 7]",36,16,0.16336925921146603,1,0.005,-1
36,8,73,"[7, 6, 4, 4, 7, 5, 6, 9, 5, 2]",42,13,0.1252347891793111,1,0.005,-1
37,8,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.18593009965279497,1,0.005,-1
38,8,70,"[2, 8, 4, 6, 3, 8, 2, 8, 9, 7]",43,14,0.16611364803148512,1,0.005,-1
39,8,165,"[4, 3, 6, 2, 3, 5, 2, 3, 2, 3]",16,17,0.13231464384608857,1,0.005,-1
40,8,11,"[6, 7, 4, 6, 4, 8, 5, 7, 4, 6]",42,15,0.07627878776754454,1,0.005,-1
41,8,50,"[7, 5, 4, 5, 3, 2, 1, 1, 1, 3]",16,16,0.2183960442502337,1,0.005,-1
42,8,91,"[2, 1, 4, 3, 1, 0, 4, 7, 4, 4]",14,16,0.2665674102724056,1,0.005,-1
43,8,187,"[8, 7, 9, 4, 5, 8, 9, 4, 6, 8]",53,15,0.10534194613860656,1,0.005,-1
44,8,102,"[4, 4, 6, 4, 3, 5, 4, 4, 3, 4]",31,10,0.06903464794181778,1,0.005,-1
45,8,190,"[5, 4, 10, 8, 3, 4, 5, 6, 2, 6]",37,16,0.14472979248552842,1,0.005,-1
46,8,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.13178542566484291,1,0.005,-1
47,8,28,"[3, 4, 5, 2, 3, 4, 1, 5, 4, 2]",20,13,0.14288409997896745,1,0.005,-1
48,8,173,"[2, 3, 5, 3, 7, 5, 0, 6, 6, 2]",26,13,0.24097899146878618,1,0.005,-1
49,8,156,"[6, 5, 3, 1, 3, 2, 5, 6, 0, 2]",19,14,0.25249695046814497,1,0.005,-1
50,8,52,"[3, 7, 9, 8, 1, 5, 4, 8, 4, 5]",38,16,0.1629613707512199,1,0.005,-1
51,8,5,"[5, 2, 3, 4, 3, 4, 6, 3, 4, 2]",25,11,0.13004689551619228,1,0.005,-1
52,8,123,"[6, 7, 6, 3, 2, 5, 5, 4, 5, 3]",36,10,0.11603689246241553,1,0.005,-1
53,8,63,"[5, 1, 1, 3, 0, 4, 5, 4, 2, 1]",13,13,0.2806977156870441,1,0.005,-1
54,8,18,"[3, 1, 4, 6, 2, 3, 2, 1, 2, 7]",14,17,0.21796117566168316,1,0.005,-1
55,8,128,"[6, 5, 6, 6, 3, 7, 7, 6, 2, 5]",37,16,0.11314302164591519,1,0.005,-1
56,8,141,"[4, 2, 5, 6, 7, 5, 5, 3, 6, 7]",36,14,0.1335454123312898,1,0.005,-1
57,8,155,"[7, 4, 5, 2, 7, 7, 10, 5, 6, 5]",47,11,0.1414499632009024,1,0.005,-1
58,8,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.2572261653538542,1,0.005,-1
59,8,45,"[6, 2, 3, 8, 4, 5, 4, 3, 1, 2]",25,13,0.19169810243301816,1,0.005,-1
60,8,106,"[2, 3, 5, 3, 2, 9, 6, 4, 4, 2]",25,15,0.17724746964167,1,0.005,-1
61,8,8,"[2, 4, 2, 2, 1, 1, 5, 2, 3, 8]",20,10,0.2172391195668298,1,0.005,-1
62,8,137,"[4, 6, 3, 6, 2, 2, 5, 6, 2, 2]",25,13,0.1506316233381257,1,0.005,-1
63,8,25,"[3, 7, 3, 5, 7, 3, 6, 6, 3, 5]",36,12,0.11259994312365697,1,0.005,-1
64,8,26,"[2, 4, 4, 3, 3, 5, 3, 2, 4, 1]",21,10,0.14215530008147095,1,0.005,-1
65,8,41,"[0, 2, 3, 5, 7, 3, 2, 3, 2, 1]",18,10,0.26407067137312185,1,0.005,-1
66,8,99,"[8, 6, 5, 3, 2, 3, 11, 4, 6, 3]",38,13,0.17512284694612412,1,0.005,-1
67,8,101,"[3, 4, 4, 2, 1, 3, 2, 0, 5, 3]",10,17,0.23832975160824044,1,0.005,-1
68,8,107,"[3, 9, 0, 1, 5, 5, 3, 2, 4, 9]",27,14,0.27565224969442037,1,0.005,-1
69,8,195,"[5, 4, 3, 6, 3, 5, 2, 4, 2, 7]",30,11,0.1343116813440738,1,0.005,-1
70,8,157,"[6, 2, 4, 4, 2, 2, 4, 8, 2, 5]",21,18,0.16721511185059915,1,0.005,-1
71,8,44,"[3, 1, 10, 0, 2, 2, 2, 3, 1, 4]",12,16,0.3091285995971927,1,0.005,-1
72,8,47,"[5, 2, 4, 5, 6, 7, 8, 9, 2, 4]",38,14,0.16362264313525376,1,0.005,-1
73,8,118,"[3, 6, 5, 8, 10, 2, 2, 4, 2, 3]",34,11,0.19343413899897977,1,0.005,-1
74,8,163,"[1, 7, 3, 4, 4, 2, 8, 3, 5, 7]",33,11,0.18171932037827115,1,0.005,-1
75,8,116,"[0, 8, 4, 2, 3, 6, 1, 2, 4, 3]",21,12,0.2618485904509233,1,0.005,-1
76,8,147,"[5, 9, 1, 5, 3, 3, 6, 6, 6, 10]",36,18,0.17374369975282491,1,0.005,-1
77,8,176,"[8, 8, 4, 6, 4, 2, 5, 5, 4, 3]",39,10,0.1279269658932397,1,0.005,-1
78,8,125,"[5, 7, 4, 5, 4, 6, 2, 7, 5, 8]",40,13,0.1094446787526568,1,0.005,-1
79,8,151,"[6, 4, 3, 3, 1, 1, 5, 2, 4, 4]",17,16,0.1790921275049764,1,0.005,-1
80,8,29,"[10, 9, 5, 4, 2, 3, 6, 3, 2, 8]",41,11,0.1835971481882048,1,0.005,-1
81,8,164,"[5, 9, 4, 7, 9, 8, 6, 9, 8, 5]",55,15,0.0907290952043268,1,0.005,-1
82,8,197,"[5, 9, 8, 5, 7, 3, 6, 4, 1, 2]",36,14,0.1831918364517077,1,0.005,-1
83,8,153,"[5, 3, 5, 6, 5, 4, 6, 4, 2, 5]",33,12,0.10825871602541472,1,0.005,-1
84,8,98,"[4, 11, 9, 7, 5, 7, 3, 4, 8, 7]",54,11,0.12486814065194873,1,0.005,-1
85,8,81,"[3, 6, 5, 5, 5, 2, 6, 8, 6, 3]",35,14,0.12223104713602205,1,0.005,-1
86,8,162,"[4, 3, 8, 5, 2, 6, 5, 4, 2, 4]",27,16,0.14353917520214984,1,0.005,-1
87,8,79,"[5, 2, 2, 3, 3, 3, 5, 4, 5, 2]",18,16,0.13545704189658003,1,0.005,-1
88,8,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.22098532161332565,1,0.005,-1
89,8,84,"[1, 3, 4, 3, 6, 0, 9, 5, 5, 4]",28,12,0.2554017614033648,1,0.005,-1
90,8,119,"[6, 3, 6, 7, 6, 3, 6, 3, 8, 4]",38,14,0.13375434686952145,1,0.005,-1
91,8,0,"[863, 1010, 893, 903, 840, 860, 864, 957, 852, 902]",46,16,0.0,1,0.005,-1
92,8,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.10349364637974678,1,0.005,-1
