1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
13,22,8,"[2, 4, 2, 2, 1, 1, 5, 2, 3, 8]",20,10,0.2225442717739004,1,0.005,-1
14,22,28,"[3, 4, 5, 2, 3, 4, 1, 5, 4, 2]",20,13,0.1384445048684047,1,0.005,-1
15,22,33,"[5, 12, 5, 8, 2, 3, 5, 10, 9, 4]",48,15,0.1540902128844907,1,0.005,-1
16,22,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.2805358009701036,1,0.005,-1
17,22,39,"[4, 8, 5, 2, 5, 10, 3, 8, 4, 5]",42,12,0.13544677813170283,1,0.005,-1
18,22,6,"[0, 14, 1, 6, 5, 4, 5, 6, 4, 2]",31,16,0.26198197900683756,1,0.005,-1
19,22,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.14805635918809765,1,0.005,-1
20,22,0,"[156, 213, 147, 169, 160, 166, 146, 200, 153, 169]",46,16,0.0,1,0.005,-1
21,22,32,"[6, 5, 7, 5, 2, 6, 5, 4, 3, 6]",32,17,0.12390088769800146,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,23,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.14805635918809765,1,0.005,-1
3,23,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.2805358009701036,1,0.005,-1
4,23,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.2218136053986521,1,0.005,-1
5,23,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.139911723084575,1,0.005,-1
6,23,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.2655882170515005,1,0.005,-1
7,23,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.10141371231348559,1,0.005,-1
8,23,16,"[3, 7, 2, 3, 4, 2, 4, 7, 4, 2]",25,13,0.13244757913203148,1,0.005,-1
9,23,18,"[3, 1, 4, 6, 2, 3, 2, 1, 2, 7]",14,17,0.2314050745430718,1,0.005,-1
10,23,1,"[4, 2, 3, 1, 3, 4, 1, 5, 1, 4]",15,13,0.18420247427829808,1,0.005,-1
11,23,5,"[5, 2, 3, 4, 3, 4, 6, 3, 4, 2]",25,11,0.14745565946055653,1,0.005,-1
12,23,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.16729737653018936,1,0.005,-1
13,23,31,"[5, 6, 3, 10, 3, 4, 1, 5, 5, 5]",33,14,0.15633192816316402,1,0.005,-1
14,23,6,"[0, 14, 1, 6, 5, 4, 5, 6, 4, 2]",31,16,0.26198197900683756,1,0.005,-1
15,23,36,"[2, 4, 8, 4, 3, 2, 0, 4, 6, 1]",17,17,0.2644114869328013,1,0.005,-1
16,23,24,"[2, 5, 1, 2, 5, 0, 0, 3, 4, 3]",13,12,0.2976530440230237,1,0.005,-1
17,23,2,"[7, 5, 3, 7, 2, 4, 0, 14, 4, 3]",33,16,0.2504374764897345,1,0.005,-1
18,23,28,"[3, 4, 5, 2, 3, 4, 1, 5, 4, 2]",20,13,0.1384445048684047,1,0.005,-1
19,23,10,"[3, 5, 2, 4, 0, 5, 3, 0, 2, 3]",16,11,0.29663086157420093,1,0.005,-1
20,23,4,"[2, 8, 3, 3, 5, 3, 8, 4, 4, 8]",36,12,0.15488607127507362,1,0.005,-1
21,23,25,"[3, 7, 3, 5, 7, 3, 6, 6, 3, 5]",36,12,0.10361563499791722,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,24,33,"[5, 12, 5, 8, 2, 3, 5, 10, 9, 4]",48,15,0.1540902128844907,1,0.005,-1
3,24,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.2805358009701036,1,0.005,-1
4,24,30,"[1, 3, 1, 6, 5, 2, 0, 2, 2, 2]",12,12,0.26253334102761233,1,0.005,-1
5,24,34,"[1, 2, 6, 6, 2, 6, 1, 3, 3, 1]",15,16,0.23708407235213744,1,0.005,-1
6,24,8,"[2, 4, 2, 2, 1, 1, 5, 2, 3, 8]",20,10,0.2225442717739004,1,0.005,-1
7,24,32,"[6, 5, 7, 5, 2, 6, 5, 4, 3, 6]",32,17,0.12390088769800146,1,0.005,-1
8,24,36,"[2, 4, 8, 4, 3, 2, 0, 4, 6, 1]",17,17,0.2644114869328013,1,0.005,-1
9,24,20,"[2, 3, 2, 3, 3, 1, 3, 4, 3, 3]",12,15,0.1046740212020171,1,0.005,-1
10,24,28,"[3, 4, 5, 2, 3, 4, 1, 5, 4, 2]",20,13,0.1384445048684047,1,0.005,-1
11,24,4,"[2, 8, 3, 3, 5, 3, 8, 4, 4, 8]",36,12,0.15488607127507362,1,0.005,-1
12,24,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.10141371231348559,1,0.005,-1
13,24,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.2218136053986521,1,0.005,-1
14,24,2,"[7, 5, 3, 7, 2, 4, 0, 14, 4, 3]",33,16,0.2504374764897345,1,0.005,-1
15,24,35,"[5, 4, 5, 7, 6, 4, 4, 10, 6, 3]",38,16,0.11541761153011247,1,0.005,-1
16,24,29,"[10, 9, 5, 4, 2, 3, 6, 3, 2, 8]",41,11,0.18777188771991027,1,0.005,-1
17,24,24,"[2, 5, 1, 2, 5, 0, 0, 3, 4, 3]",13,12,0.2976530440230237,1,0.005,-1
18,24,11,"[6, 7, 4, 6, 4, 8, 5, 7, 4, 6]",42,15,0.06482063032871806,1,0.005,-1
19,24,18,"[3, 1, 4, 6, 2, 3, 2, 1, 2, 7]",14,17,0.2314050745430718,1,0.005,-1
20,24,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.14805635918809765,1,0.005,-1
21,24,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.139911723084575,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,25,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.10141371231348559,1,0.005,-1
3,25,34,"[1, 2, 6, 6, 2, 6, 1, 3, 3, 1]",15,16,0.23708407235213744,1,0.005,-1
4,25,38,"[10, 8, 4, 6, 3, 7, 7, 5, 6, 5]",51,10,0.11430300751877985,1,0.005,-1
5,25,35,"[5, 4, 5, 7, 6, 4, 4, 10, 6, 3]",38,16,0.11541761153011247,1,0.005,-1
6,25,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.14805635918809765,1,0.005,-1
7,25,7,"[3, 1, 6, 5, 5, 4, 5, 4, 3, 3]",22,17,0.16959807647480193,1,0.005,-1
8,25,10,"[3, 5, 2, 4, 0, 5, 3, 0, 2, 3]",16,11,0.29663086157420093,1,0.005,-1
9,25,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.16729737653018936,1,0.005,-1
10,25,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.2218136053986521,1,0.005,-1
11,25,11,"[6, 7, 4, 6, 4, 8, 5, 7, 4, 6]",42,15,0.06482063032871806,1,0.005,-1
12,25,32,"[6, 5, 7, 5, 2, 6, 5, 4, 3, 6]",32,17,0.12390088769800146,1,0.005,-1
13,25,28,"[3, 4, 5, 2, 3, 4, 1, 5, 4, 2]",20,13,0.1384445048684047,1,0.005,-1
14,25,23,"[2, 6, 1, 3, 2, 5, 1, 5, 6, 6]",24,13,0.18476274510875484,1,0.005,-1
15,25,18,"[3, 1, 4, 6, 2, 3, 2, 1, 2, 7]",14,17,0.2314050745430718,1,0.005,-1
16,25,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.2655882170515005,1,0.005,-1
17,25,20,"[2, 3, 2, 3, 3, 1, 3, 4, 3, 3]",12,15,0.1046740212020171,1,0.005,-1
18,25,39,"[4, 8, 5, 2, 5, 10, 3, 8, 4, 5]",42,12,0.13544677813170283,1,0.005,-1
19,25,30,"[1, 3, 1, 6, 5, 2, 0, 2, 2, 2]",12,12,0.26253334102761233,1,0.005,-1
20,25,27,"[8, 7, 8, 4, 3, 2, 4, 10, 7, 2]",38,17,0.17592720064176298,1,0.005,-1
21,25,21,"[8, 10, 5, 5, 8, 3, 8, 6, 8, 7]",52,16,0.1076669865896312,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,26,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.139911723084575,1,0.005,-1
3,26,26,"[2, 4, 4, 3, 3, 5, 3, 2, 4, 1]",21,10,0.14906830779037333,1,0.005,-1
4,26,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.2218136053986521,1,0.005,-1
5,26,39,"[4, 8, 5, 2, 5, 10, 3, 8, 4, 5]",42,12,0.13544677813170283,1,0.005,-1
6,26,29,"[10, 9, 5, 4, 2, 3, 6, 3, 2, 8]",41,11,0.18777188771991027,1,0.005,-1
7,26,34,"[1, 2, 6, 6, 2, 6, 1, 3, 3, 1]",15,16,0.23708407235213744,1,0.005,-1
8,26,31,"[5, 6, 3, 10, 3, 4, 1, 5, 5, 5]",33,14,0.15633192816316402,1,0.005,-1
9,26,32,"[6, 5, 7, 5, 2, 6, 5, 4, 3, 6]",32,17,0.12390088769800146,1,0.005,-1
10,26,8,"[2, 4, 2, 2, 1, 1, 5, 2, 3, 8]",20,10,0.2225442717739004,1,0.005,-1
11,26,35,"[5, 4, 5, 7, 6, 4, 4, 10, 6, 3]",38,16,0.11541761153011247,1,0.005,-1
12,26,6,"[0, 14, 1, 6, 5, 4, 5, 6, 4, 2]",31,16,0.26198197900683756,1,0.005,-1
13,26,22,"[2, 2, 2, 2, 7, 7, 8, 7, 7, 8]",35,17,0.20808676501269022,1,0.005,-1
14,26,28,"[3, 4, 5, 2, 3, 4, 1, 5, 4, 2]",20,13,0.1384445048684047,1,0.005,-1
15,26,30,"[1, 3, 1, 6, 5, 2, 0, 2, 2, 2]",12,12,0.26253334102761233,1,0.005,-1
16,26,25,"[3, 7, 3, 5, 7, 3, 6, 6, 3, 5]",36,12,0.10361563499791722,1,0.005,-1
17,26,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.2805358009701036,1,0.005,-1
18,26,10,"[3, 5, 2, 4, 0, 5, 3, 0, 2, 3]",16,11,0.29663086157420093,1,0.005,-1
19,26,7,"[3, 1, 6, 5, 5, 4, 5, 4, 3, 3]",22,17,0.16959807647480193,1,0.005,-1
20,26,1,"[4, 2, 3, 1, 3, 4, 1, 5, 1, 4]",15,13,0.18420247427829808,1,0.005,-1
21,26,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.16729737653018936,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,27,12,"[6, 6, 3, 5, 3, 11, 5, 2, 4, 7]",36,16,0.16608157178862165,1,0.005,-1
3,27,22,"[2, 2, 2, 2, 7, 7, 8, 7, 7, 8]",35,17,0.20808676501269022,1,0.005,-1
4,27,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.2655882170515005,1,0.005,-1
5,27,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.16729737653018936,1,0.005,-1
6,27,25,"[3, 7, 3, 5, 7, 3, 6, 6, 3, 5]",36,12,0.10361563499791722,1,0.005,-1
7,27,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.2805358009701036,1,0.005,-1
8,27,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.2218136053986521,1,0.005,-1
9,27,34,"[1, 2, 6, 6, 2, 6, 1, 3, 3, 1]",15,16,0.23708407235213744,1,0.005,-1
10,27,11,"[6, 7, 4, 6, 4, 8, 5, 7, 4, 6]",42,15,0.06482063032871806,1,0.005,-1
11,27,30,"[1, 3, 1, 6, 5, 2, 0, 2, 2, 2]",12,12,0.26253334102761233,1,0.005,-1
12,27,16,"[3, 7, 2, 3, 4, 2, 4, 7, 4, 2]",25,13,0.13244757913203148,1,0.005,-1
13,27,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.10141371231348559,1,0.005,-1
14,27,27,"[8, 7, 8, 4, 3, 2, 4, 10, 7, 2]",38,17,0.17592720064176298,1,0.005,-1
15,27,35,"[5, 4, 5, 7, 6, 4, 4, 10, 6, 3]",38,16,0.11541761153011247,1,0.005,-1
16,27,37,"[3, 3, 3, 3, 6, 2, 2, 6, 2, 2]",19,13,0.1397386865460378,1,0.005,-1
17,27,6,"[0, 14, 1, 6, 5, 4, 5, 6, 4, 2]",31,16,0.26198197900683756,1,0.005,-1
18,27,4,"[2, 8, 3, 3, 5, 3, 8, 4, 4, 8]",36,12,0.15488607127507362,1,0.005,-1
19,27,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.139911723084575,1,0.005,-1
20,27,31,"[5, 6, 3, 10, 3, 4, 1, 5, 5, 5]",33,14,0.15633192816316402,1,0.005,-1
21,27,36,"[2, 4, 8, 4, 3, 2, 0, 4, 6, 1]",17,17,0.2644114869328013,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,28,38,"[10, 8, 4, 6, 3, 7, 7, 5, 6, 5]",51,10,0.11430300751877985,1,0.005,-1
3,28,25,"[3, 7, 3, 5, 7, 3, 6, 6, 3, 5]",36,12,0.10361563499791722,1,0.005,-1
4,28,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.139911723084575,1,0.005,-1
5,28,10,"[3, 5, 2, 4, 0, 5, 3, 0, 2, 3]",16,11,0.29663086157420093,1,0.005,-1
6,28,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.16729737653018936,1,0.005,-1
7,28,35,"[5, 4, 5, 7, 6, 4, 4, 10, 6, 3]",38,16,0.11541761153011247,1,0.005,-1
8,28,26,"[2, 4, 4, 3, 3, 5, 3, 2, 4, 1]",21,10,0.14906830779037333,1,0.005,-1
9,28,5,"[5, 2, 3, 4, 3, 4, 6, 3, 4, 2]",25,11,0.14745565946055653,1,0.005,-1
10,28,22,"[2, 2, 2, 2, 7, 7, 8, 7, 7, 8]",35,17,0.20808676501269022,1,0.005,-1
11,28,36,"[2, 4, 8, 4, 3, 2, 0, 4, 6, 1]",17,17,0.2644114869328013,1,0.005,-1
12,28,21,"[8, 10, 5, 5, 8, 3, 8, 6, 8, 7]",52,16,0.1076669865896312,1,0.005,-1
13,28,20,"[2, 3, 2, 3, 3, 1, 3, 4, 3, 3]",12,15,0.1046740212020171,1,0.005,-1
14,28,27,"[8, 7, 8, 4, 3, 2, 4, 10, 7, 2]",38,17,0.17592720064176298,1,0.005,-1
15,28,34,"[1, 2, 6, 6, 2, 6, 1, 3, 3, 1]",15,16,0.23708407235213744,1,0.005,-1
16,28,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.14805635918809765,1,0.005,-1
17,28,24,"[2, 5, 1, 2, 5, 0, 0, 3, 4, 3]",13,12,0.2976530440230237,1,0.005,-1
18,28,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.2805358009701036,1,0.005,-1
19,28,31,"[5, 6, 3, 10, 3, 4, 1, 5, 5, 5]",33,14,0.15633192816316402,1,0.005,-1
20,28,12,"[6, 6, 3, 5, 3, 11, 5, 2, 4, 7]",36,16,0.16608157178862165,1,0.005,-1
21,28,30,"[1, 3, 1, 6, 5, 2, 0, 2, 2, 2]",12,12,0.26253334102761233,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,29,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.10141371231348559,1,0.005,-1
3,29,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.139911723084575,1,0.005,-1
4,29,7,"[3, 1, 6, 5, 5, 4, 5, 4, 3, 3]",22,17,0.16959807647480193,1,0.005,-1
5,29,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.16729737653018936,1,0.005,-1
6,29,8,"[2, 4, 2, 2, 1, 1, 5, 2, 3, 8]",20,10,0.2225442717739004,1,0.005,-1
7,29,38,"[10, 8, 4, 6, 3, 7, 7, 5, 6, 5]",51,10,0.11430300751877985,1,0.005,-1
8,29,26,"[2, 4, 4, 3, 3, 5, 3, 2, 4, 1]",21,10,0.14906830779037333,1,0.005,-1
9,29,24,"[2, 5, 1, 2, 5, 0, 0, 3, 4, 3]",13,12,0.2976530440230237,1,0.005,-1
10,29,37,"[3, 3, 3, 3, 6, 2, 2, 6, 2, 2]",19,13,0.1397386865460378,1,0.005,-1
11,29,31,"[5, 6, 3, 10, 3, 4, 1, 5, 5, 5]",33,14,0.15633192816316402,1,0.005,-1
12,29,22,"[2, 2, 2, 2, 7, 7, 8, 7, 7, 8]",35,17,0.20808676501269022,1,0.005,-1
13,29,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.2655882170515005,1,0.005,-1
14,29,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.2805358009701036,1,0.005,-1
15,29,33,"[5, 12, 5, 8, 2, 3, 5, 10, 9, 4]",48,15,0.1540902128844907,1,0.005,-1
16,29,6,"[0, 14, 1, 6, 5, 4, 5, 6, 4, 2]",31,16,0.26198197900683756,1,0.005,-1
17,29,29,"[10, 9, 5, 4, 2, 3, 6, 3, 2, 8]",41,11,0.18777188771991027,1,0.005,-1
18,29,27,"[8, 7, 8, 4, 3, 2, 4, 10, 7, 2]",38,17,0.17592720064176298,1,0.005,-1
19,29,1,"[4, 2, 3, 1, 3, 4, 1, 5, 1, 4]",15,13,0.18420247427829808,1,0.005,-1
20,29,23,"[2, 6, 1, 3, 2, 5, 1, 5, 6, 6]",24,13,0.18476274510875484,1,0.005,-1
21,29,34,"[1, 2, 6, 6, 2, 6, 1, 3, 3, 1]",15,16,0.23708407235213744,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,30,38,"[10, 8, 4, 6, 3, 7, 7, 5, 6, 5]",51,10,0.11430300751877985,1,0.005,-1
3,30,18,"[3, 1, 4, 6, 2, 3, 2, 1, 2, 7]",14,17,0.2314050745430718,1,0.005,-1
4,30,29,"[10, 9, 5, 4, 2, 3, 6, 3, 2, 8]",41,11,0.18777188771991027,1,0.005,-1
5,30,5,"[5, 2, 3, 4, 3, 4, 6, 3, 4, 2]",25,11,0.14745565946055653,1,0.005,-1
6,30,27,"[8, 7, 8, 4, 3, 2, 4, 10, 7, 2]",38,17,0.17592720064176298,1,0.005,-1
7,30,23,"[2, 6, 1, 3, 2, 5, 1, 5, 6, 6]",24,13,0.18476274510875484,1,0.005,-1
8,30,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.16729737653018936,1,0.005,-1
9,30,0,"[156, 213, 147, 169, 160, 166, 146, 200, 153, 169]",46,16,0.0,1,0.005,-1
10,30,16,"[3, 7, 2, 3, 4, 2, 4, 7, 4, 2]",25,13,0.13244757913203148,1,0.005,-1
11,30,20,"[2, 3, 2, 3, 3, 1, 3, 4, 3, 3]",12,15,0.1046740212020171,1,0.005,-1
12,30,11,"[6, 7, 4, 6, 4, 8, 5, 7, 4, 6]",42,15,0.06482063032871806,1,0.005,-1
13,30,39,"[4, 8, 5, 2, 5, 10, 3, 8, 4, 5]",42,12,0.13544677813170283,1,0.005,-1
14,30,2,"[7, 5, 3, 7, 2, 4, 0, 14, 4, 3]",33,16,0.2504374764897345,1,0.005,-1
15,30,4,"[2, 8, 3, 3, 5, 3, 8, 4, 4, 8]",36,12,0.15488607127507362,1,0.005,-1
16,30,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.139911723084575,1,0.005,-1
17,30,7,"[3, 1, 6, 5, 5, 4, 5, 4, 3, 3]",22,17,0.16959807647480193,1,0.005,-1
18,30,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.2805358009701036,1,0.005,-1
19,30,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.14805635918809765,1,0.005,-1
20,30,33,"[5, 12, 5, 8, 2, 3, 5, 10, 9, 4]",48,15,0.1540902128844907,1,0.005,-1
21,30,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.10141371231348559,1,0.005,-1
